nr conseq;nr org;bloque;periodo;camara;charact;char2;evento;fotos;lat;long;dia;mes;ano;hora.ini;hora.fin;duracion;action;species;activity;number of animals;confidence;dieta;tamano
411;3384;B03;P2;IS20;s0;s01;IS20_E13;18;5,5527;-61,0579;19;12;2015;02:45:40;02:46:26;00:00:46;MP;C.paca;passing;1;5;herb;mediano
412;3385;B03;P2;IS20;s0;s01;IS20_E14;12;5,5527;-61,0579;20;12;2015;02:47:24;02:47:45;00:00:21;MP;C.paca;passing;1;5;herb;mediano
413;3458;B04;P2;IS21;s0;s01;IS21_E2;9;5,5469;-61,1774;14;12;2015;19:34:52;19:35:09;00:00:17;MP;C.paca;passing;1;5;herb;mediano
414;3459;B04;P2;IS21;s0;s01;IS21_E3;6;5,5469;-61,1774;17;12;2015;18:30:48;18:30:57;00:00:09;MP;C.paca;passing;1;5;herb;mediano
415;3465;B04;P2;IS21;s0;s01;IS21_E9;3;5,5469;-61,1774;31;12;2015;22:45:25;22:45:27;00:00:02;MP;C.paca;passing;1;5;herb;mediano
416;3291;B02;P2;IS09;sf;sf3;IS09_E1;9;5,5752;-61,1045;10;12;2015;00:28:22;00:28:39;00:00:17;MP;C.paca;passing;1;5;herb;mediano
417;3292;B02;P2;IS09;sf;sf3;IS09_E2;9;5,5752;-61,1045;26;12;2015;17:50:57;17:51:06;00:00:09;MP;C.paca;passing;1;5;herb;mediano
418;3293;B02;P2;IS09;sf;sf3;IS09_E3;9;5,5752;-61,1045;31;12;2015;20:19:31;20:19:41;00:00:10;MP;C.paca;passing;1;5;herb;mediano
419;3538;B05;P2;IS03;sF;sF2;IS03_E6;6;5,5304;-61,0949;7;12;2015;18:34:16;18:34:25;00:00:09;MP;C.paca;passing;1;3;herb;mediano
420;3543;B05;P2;IS03;sF;sF2;IS03_E11;6;5,5304;-61,0949;12;12;2015;18:21:56;18:22:10;00:00:14;MP;C.paca;passing;1;3;herb;mediano
421;3553;B05;P2;IS03;sF;sF2;IS03_E21;9;5,5304;-61,0949;31;12;2015;21:50:45;21:51:06;00:00:21;MP;C.paca;passing;1;3;herb;mediano
422;4228;B06;P2;LEE05;sF;sF2;LEE05_E3;3;5,4963;-61,1568;1;12;2015;20:56:28;20:56:28;00:00:00;MP;C.paca;passing;1;5;herb;mediano
423;4229;B06;P2;LEE05;sF;sF2;LEE05_E4;6;5,4963;-61,1568;2;12;2015;18:37:00;18:37:05;00:00:05;MP;C.paca;passing;1;5;herb;mediano
424;4230;B06;P2;LEE05;sF;sF2;LEE05_E5;12;5,4963;-61,1568;2;12;2015;21:18:52;21:19:07;00:00:15;MP;C.paca;passing;1;5;herb;mediano
425;4231;B06;P2;LEE05;sF;sF2;LEE05_E6;15;5,4963;-61,1568;3;12;2015;18:42:29;18:43:06;00:00:37;MP;C.paca;passing;1;5;herb;mediano
426;4232;B06;P2;LEE05;sF;sF2;LEE05_E7;6;5,4963;-61,1568;3;12;2015;19:17:40;19:17:45;00:00:05;MP;C.paca;passing;1;5;herb;mediano
427;4233;B06;P2;LEE05;sF;sF2;LEE05_E8;6;5,4963;-61,1568;3;12;2015;22:26:37;22:26:42;00:00:05;MP;C.paca;passing;1;5;herb;mediano
428;4235;B06;P2;LEE05;sF;sF2;LEE05_E10;6;5,4963;-61,1568;4;12;2015;18:48:38;18:48:43;00:00:05;MP;C.paca;passing;1;5;herb;mediano
429;4234;B06;P2;LEE05;sF;sF2;LEE05_E9;6;5,4963;-61,1568;4;12;2015;01:20:23;01:20:28;00:00:05;MP;C.paca;passing;1;5;herb;mediano
430;4236;B06;P2;LEE05;sF;sF2;LEE05_E11;6;5,4963;-61,1568;5;12;2015;20:07:51;20:07:56;00:00:05;MP;C.paca;passing;1;5;herb;mediano
431;4237;B06;P2;LEE05;sF;sF2;LEE05_E12;6;5,4963;-61,1568;5;12;2015;21:18:27;21:18:35;00:00:08;MP;C.paca;passing;1;5;herb;mediano
432;4238;B06;P2;LEE05;sF;sF2;LEE05_E13;6;5,4963;-61,1568;6;12;2015;18:32:06;18:32:11;00:00:05;MP;C.paca;passing;1;5;herb;mediano
433;4239;B06;P2;LEE05;sF;sF2;LEE05_E14;6;5,4963;-61,1568;6;12;2015;22:25:24;22:25:29;00:00:05;MP;C.paca;passing;1;5;herb;mediano
434;4240;B06;P2;LEE05;sF;sF2;LEE05_E15;6;5,4963;-61,1568;7;12;2015;19:31:03;19:31:08;00:00:05;MP;C.paca;passing;1;5;herb;mediano
435;4242;B06;P2;LEE05;sF;sF2;LEE05_E17;6;5,4963;-61,1568;8;12;2015;21:57:15;21:57:20;00:00:05;MP;C.paca;passing;1;5;herb;mediano
436;4243;B06;P2;LEE05;sF;sF2;LEE05_E18;6;5,4963;-61,1568;9;12;2015;19:30:14;19:30:19;00:00:05;MP;C.paca;passing;1;5;herb;mediano
437;4244;B06;P2;LEE05;sF;sF2;LEE05_E19;6;5,4963;-61,1568;10;12;2015;19:14:02;19:14:07;00:00:05;MP;C.paca;passing;1;5;herb;mediano
438;4245;B06;P2;LEE05;sF;sF2;LEE05_E20;6;5,4963;-61,1568;11;12;2015;00:11:44;00:11:49;00:00:05;MP;C.paca;passing;1;5;herb;mediano
439;4246;B06;P2;LEE05;sF;sF2;LEE05_E21;6;5,4963;-61,1568;11;12;2015;21:51:21;21:51:27;00:00:06;MP;C.paca;passing;1;5;herb;mediano
440;4247;B06;P2;LEE05;sF;sF2;LEE05_E22;6;5,4963;-61,1568;11;12;2015;23:46:11;23:46:16;00:00:05;MP;C.paca;passing;1;5;herb;mediano
441;4248;B06;P2;LEE05;sF;sF2;LEE05_E23;6;5,4963;-61,1568;12;12;2015;18:41:06;18:41:11;00:00:05;MP;C.paca;passing;1;5;herb;mediano
442;4249;B06;P2;LEE05;sF;sF2;LEE05_E24;9;5,4963;-61,1568;12;12;2015;22:14:18;22:14:28;00:00:10;MP;C.paca;passing;1;5;herb;mediano
443;4250;B06;P2;LEE05;sF;sF2;LEE05_E25;9;5,4963;-61,1568;13;12;2015;20:43:53;20:44:06;00:00:13;MP;C.paca;passing;1;5;herb;mediano
444;4252;B06;P2;LEE05;sF;sF2;LEE05_E27;3;5,4963;-61,1568;15;12;2015;00:11:07;00:11:07;00:00:00;MP;C.paca;passing;1;5;herb;mediano
445;4253;B06;P2;LEE05;sF;sF2;LEE05_E28;6;5,4963;-61,1568;15;12;2015;20:19:35;20:19:41;00:00:06;MP;C.paca;passing;1;5;herb;mediano
446;4254;B06;P2;LEE05;sF;sF2;LEE05_E29;6;5,4963;-61,1568;16;12;2015;18:55:54;18:55:59;00:00:05;MP;C.paca;passing;1;5;herb;mediano
447;4255;B06;P2;LEE05;sF;sF2;LEE05_E30;6;5,4963;-61,1568;16;12;2015;23:30:40;23:30:45;00:00:05;MP;C.paca;passing;1;5;herb;mediano
448;4257;B06;P2;LEE05;sF;sF2;LEE05_E32;6;5,4963;-61,1568;20;12;2015;02:20:19;02:20:24;00:00:05;MP;C.paca;passing;1;5;herb;mediano
449;4258;B06;P2;LEE05;sF;sF2;LEE05_E33;6;5,4963;-61,1568;23;12;2015;01:26:00;01:26:06;00:00:06;MP;C.paca;passing;1;5;herb;mediano
450;4259;B06;P2;LEE05;sF;sF2;LEE05_E34;3;5,4963;-61,1568;24;12;2015;18:19:33;18:19:33;00:00:00;MP;C.paca;passing;1;5;herb;mediano
451;4260;B06;P2;LEE05;sF;sF2;LEE05_E35;3;5,4963;-61,1568;26;12;2015;19:23:32;19:23:32;00:00:00;MP;C.paca;passing;1;5;herb;mediano
452;4261;B06;P2;LEE05;sF;sF2;LEE05_E36;6;5,4963;-61,1568;31;12;2015;19:01:44;19:01:49;00:00:05;MP;C.paca;passing;1;5;herb;mediano
453;4262;B06;P2;LEE05;sF;sF2;LEE05_E37;6;5,4963;-61,1568;31;12;2015;21:18:26;21:18:31;00:00:05;MP;C.paca;passing;1;5;herb;mediano
454;4155;B05;P2;LEE03;b0;b01;LEE03_E10;3;5,4888;-61,0947;13;12;2015;04:29:55;04:29:55;00:00:00;MP;C.thous;passing;1;5;omniv;mediano
455;4154;B05;P2;LEE03;b0;b01;LEE03_E9;3;5,4888;-61,0947;13;12;2015;04:21:18;04:21:18;00:00:00;MP;C.thous;passing;2;5;omniv;mediano
456;4167;B05;P2;LEE03;b0;b01;LEE03_E22;3;5,4888;-61,0947;26;12;2015;00:32:51;00:32:51;00:00:00;MP;C.thous;passing;1;5;omniv;mediano
457;4169;B05;P2;LEE03;b0;b01;LEE03_E24;3;5,4888;-61,0947;26;12;2015;17:41:39;17:41:39;00:00:00;MP;C.thous;passing;1;5;omniv;mediano
458;3248;B01;P2;IS15;S0;S0;IS15_N_E3;3;5,4862;-61,2410;9;12;2015;20:40:18;20:40:19;00:00:01;MP;C.thous;passing;1;5;omniv;mediano
459;3250;B01;P2;IS15;S0;S0;IS15_N_E5;3;5,4862;-61,2410;24;12;2015;01:35:12;01:35:13;00:00:01;MP;C.thous;passing;1;5;omniv;mediano
460;3283;B02;P2;IS08;S0;S0;IS08_E3;9;5,5551;-61,1171;25;12;2015;16:29:31;16:29:56;00:00:25;MP;C.thous;passing;1;5;omniv;mediano
461;3226;B01;P2;IS13;SF;SF;IS13N-2601_E2;12;5,4854;-61,2330;4;12;2015;23:49:29;23:50:12;00:00:43;MP;C.thous;passing;1;5;omniv;mediano
462;2926;B01;P2;IS12;Sf;Sf1;IS12N_E5;20;5,4799;-61,2293;5;12;2015;05:03:49;05:04:30;00:00:41;MP;C.thous;passing;1;5;omniv;mediano
463;3581;B05;P2;IS07;Sf;Sf1;IS07_E4;3;5,5078;-61,1062;4;12;2015;22:01:10;22:01:10;00:00:00;MP;C.thous;passing;1;5;omniv;mediano
464;3589;B05;P2;IS07;Sf;Sf1;IS07_E12;18;5,5078;-61,1062;6;12;2015;00:15:13;00:16:51;00:01:38;MP;C.thous;passing;1;5;omniv;mediano
465;3683;B05;P2;IS07;Sf;Sf1;IS07_E106;6;5,5078;-61,1062;9;12;2015;19:54:23;19:55:12;00:00:49;MP;C.thous;passing;1;5;omniv;mediano
466;3766;B05;P2;IS07;Sf;Sf1;IS07_E189;3;5,5078;-61,1062;25;12;2015;00:15:09;00:15:09;00:00:00;MP;C.thous;passing;1;5;omniv;mediano
467;3389;B03;P2;IS20;s0;s01;IS20_E18;3;5,5527;-61,0579;30;12;2015;20:50:35;20:50:36;00:00:01;MP;D.imperfecta;passing;1;4;omniv;pequeno
468;3308;B03;P2;IS05;B0;B0;IS05_E5;3;5,5519;-61,0519;27;12;2015;22:59:33;22:59:33;00:00:00;MP;D.kappleri;passing;1;4;insect;mediano
469;3437;B04;P2;IS01;b0;b01;IS01_E2;1;5,5622;-61,1852;12;12;2015;22:38:06;22:38:06;00:00:00;MP;D.kappleri;passing;1;5;insect;mediano
470;3407;B03;P2;LEE04;Bf;Bf;LEE04_E3;15;5,5292;-61,0560;7;12;2015;03:41:54;03:42:10;00:00:16;MP;D.kappleri;passing;1;4;insect;mediano
471;3377;B03;P2;IS20;s0;s01;IS20_E6;12;5,5527;-61,0579;9;12;2015;22:30:52;22:31:18;00:00:26;MP;D.kappleri;passing;1;4;insect;mediano
472;3378;B03;P2;IS20;s0;s01;IS20_E7;6;5,5527;-61,0579;10;12;2015;01:51:43;01:51:50;00:00:07;MP;D.kappleri;passing;1;4;insect;mediano
473;4137;B05;P2;LEE01;sf;sf3;LEE01_E2;9;5,4940;-61,0911;5;12;2015;00:50:33;00:50:44;00:00:11;MP;D.kappleri;passing;1;4;insect;mediano
474;4138;B05;P2;LEE01;sf;sf3;LEE01_E3;6;5,4940;-61,0911;11;12;2015;03:10:23;03:10:30;00:00:07;MP;D.kappleri;passing;1;4;insect;mediano
475;4139;B05;P2;LEE01;sf;sf3;LEE01_E4;15;5,4940;-61,0911;20;12;2015;02:23:18;02:23:40;00:00:22;MP;D.kappleri;passing;1;4;insect;mediano
476;3350;B03;P2;IS19;B0;B0;IS19_E2;9;5,5745;-61,0497;13;12;2015;16:50:27;16:50:39;00:00:12;MP;D.leporina;passing;1;5;herb;mediano
477;3307;B03;P2;IS05;B0;B0;IS05_E4;12;5,5519;-61,0519;24;12;2015;11:55:03;11:55:38;00:00:35;MP;D.leporina;passing;1;5;herb;mediano
478;3358;B03;P2;IS19;B0;B0;IS19_E10;6;5,5745;-61,0497;29;12;2015;15:16:41;15:16:48;00:00:07;MP;D.leporina;passing;1;5;herb;mediano
479;3439;B04;P2;IS01;b0;b01;IS01_E4;2;5,5622;-61,1852;22;12;2015;14:10:43;14:12:03;00:01:20;MP;D.leporina;passing;1;5;herb;mediano
480;3441;B04;P2;IS01;b0;b01;IS01_E6;1;5,5622;-61,1852;28;12;2015;09:37:47;09:37:47;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
481;3443;B04;P2;IS01;b0;b01;IS01_E8;1;5,5622;-61,1852;31;12;2015;06:15:54;06:15:54;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
482;4159;B05;P2;LEE03;b0;b01;LEE03_E14;3;5,4888;-61,0947;16;12;2015;16:51:19;16:51:19;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
483;4160;B05;P2;LEE03;b0;b01;LEE03_E15;3;5,4888;-61,0947;17;12;2015;15:09:22;15:09:23;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
484;4162;B05;P2;LEE03;b0;b01;LEE03_E17;6;5,4888;-61,0947;20;12;2015;06:25:50;06:25:55;00:00:05;MP;D.leporina;passing;1;5;herb;mediano
485;4163;B05;P2;LEE03;b0;b01;LEE03_E18;12;5,4888;-61,0947;23;12;2015;06:09:55;06:10:15;00:00:20;MP;D.leporina;passing;1;5;herb;mediano
486;4166;B05;P2;LEE03;b0;b01;LEE03_E21;3;5,4888;-61,0947;25;12;2015;06:41:53;06:41:53;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
487;3409;B03;P2;LEE04;Bf;Bf;LEE04_E5;3;5,5292;-61,0560;9;12;2015;18:58:07;18:58:07;00:00:00;MP;D.leporina;passing;1;3;herb;mediano
488;3417;B03;P2;LEE04;Bf;Bf;LEE04_E13;12;5,5292;-61,0560;24;12;2015;15:27:44;15:29:12;00:01:28;MP;D.leporina;passing;1;5;herb;mediano
489;3418;B03;P2;LEE04;Bf;Bf;LEE04_E14;6;5,5292;-61,0560;27;12;2015;17:18:46;17:19:02;00:00:16;MP;D.leporina;passing;1;5;herb;mediano
490;3482;B04;P2;IS22;Bf;Bf;IS22_E6;24;5,5561;-61,1851;12;12;2015;00:57:22;00:58:14;00:00:52;MP;D.leporina;passing;1;5;herb;mediano
491;3483;B04;P2;IS22;Bf;Bf;IS22_E7;3;5,5561;-61,1851;13;12;2015;23:51:13;23:51:15;00:00:02;MP;D.leporina;passing;2;6;herb;mediano
492;3382;B03;P2;IS20;s0;s01;IS20_E11;12;5,5527;-61,0579;18;12;2015;11:18:21;11:18:37;00:00:16;MP;D.leporina;passing;1;5;herb;mediano
493;3257;B02;P2;IS02;Sf;Sf1;IS02_E4;6;5,5791;-61,1079;25;12;2015;06:49:52;06:50:01;00:00:09;MP;D.leporina;passing;1;3;herb;mediano
494;3258;B02;P2;IS02;Sf;Sf1;IS02_E5;18;5,5791;-61,1079;28;12;2015;12:17:48;12:18:25;00:00:37;MP;D.leporina;passing;1;5;herb;mediano
495;3259;B02;P2;IS02;Sf;Sf1;IS02_E6;15;5,5791;-61,1079;29;12;2015;11:19:54;11:20:29;00:00:35;MP;D.leporina;passing;1;5;herb;mediano
496;3460;B04;P2;IS21;s0;s01;IS21_E4;18;5,5469;-61,1774;19;12;2015;02:39:00;02:39:40;00:00:40;MP;D.novemcinctus;passing;1;5;insect;mediano
497;4157;B05;P2;LEE03;b0;b01;LEE03_E12;3;5,4888;-61,0947;15;12;2015;09:07:28;09:07:28;00:00:00;MP;E.barbara;passing;1;5;carniv;mediano
498;4168;B05;P2;LEE03;b0;b01;LEE03_E23;3;5,4888;-61,0947;26;12;2015;06:57:44;06:57:44;00:00:00;MP;E.barbara;passing;1;5;carniv;mediano
499;3410;B03;P2;LEE04;Bf;Bf;LEE04_E6;3;5,5292;-61,0560;10;12;2015;14:08:18;14:08:19;00:00:01;MP;E.barbara;passing;1;5;carniv;mediano
500;3461;B04;P2;IS21;s0;s01;IS21_E5;6;5,5469;-61,1774;19;12;2015;14:33:10;14:33:19;00:00:09;MP;E.barbara;passing;1;5;carniv;mediano
501;3436;B04;P2;IS01;b0;b01;IS01_E1;1;5,5622;-61,1852;12;12;2015;17:04:54;17:04:54;00:00:00;MP;L.pardalis;passing;1;3;carniv;grande
502;3301;B02;P2;LEE02;s0;s01;LEE02_E4;27;5,5653;-61,1035;9;12;2015;20:22:42;20:23:31;00:00:49;MP;L.pardalis;passing;1;5;carniv;grande
503;4241;B06;P2;LEE05;sF;sF2;LEE05_E16;6;5,4963;-61,1568;8;12;2015;01:33:38;01:33:53;00:00:15;MP;L.pardalis;passing;1;5;carniv;grande
504;3514;B04;P2;IS23;b0;b01;IS23_E10;1;5,5695;-61,1765;21;12;2015;17:33:15;17:33:26;00:00:11;MP;L.wiedii;passing;1;5;carniv;pequeno
505;3480;B04;P2;IS22;Bf;Bf;IS22_E4;39;5,5561;-61,1851;10;12;2015;12:09:52;12:11:21;00:01:29;MP;M.americana;passing;1;1;herb;grande
506;3381;B03;P2;IS20;s0;s01;IS20_E10;12;5,5527;-61,0579;18;12;2015;04:12:46;04:13:21;00:00:35;MP;M.americana;passing;1;2;herb;grande
507;3351;B03;P2;IS19;B0;B0;IS19_E3;3;5,5745;-61,0497;16;12;2015;10:37:12;10:37:14;00:00:02;MP;M.gouazoubira;passing;1;4;herb;grande
508;3463;B04;P2;IS21;s0;s01;IS21_E7;27;5,5469;-61,1774;23;12;2015;13:06:54;13:07:54;00:01:00;MP;M.gouazoubira;passing;2;5;herb;grande
509;3411;B03;P2;LEE04;Bf;Bf;LEE04_E7;42;5,5292;-61,0560;18;12;2015;12:26:57;12:28:35;00:01:38;MP;M.tridactyla;passing;1;5;insect;grande
510;4164;B05;P2;LEE03;b0;b01;LEE03_E19;3;5,4888;-61,0947;23;12;2015;17:00:23;17:00:24;00:00:01;MP;M.tridactyla;passing;1;5;insect;grande
511;3530;B04;P2;LEE07;s0;s01;LEE07_E2;9;5,5601;-61,1799;31;12;2015;09:51:02;09:51:11;00:00:09;MP;P.onca;passing;1;5;carniv;grande
512;3531;B04;P2;LEE07;s0;s01;LEE07_E3;9;5,5601;-61,1799;31;12;2015;09:58:51;09:59:00;00:00:09;MP;P.onca;passing;1;5;carniv;grande
513;4212;B06;P2;IS18;bF;bF2;IS18_E5;12;5,5153;-61,1837;11;12;2015;16:12:15;16:12:32;00:00:17;MP;P.tajacu;passing;2;5;omniv;grande
521;4131;B05;P2;IS17;bf;bf1;IS17_E13;9;5,4681;-61,0837;21;12;2015;21:13:38;21:13:48;00:00:10;MP;T.terrestris;passing;1;5;herb;grande
522;7038;B06;P3;IS10;BF;BF3;IS10_E34;6;5,4922;-61,1546;18;12;2015;10:39:57;10:40:01;00:00:04;MP;C.olivaceus;passing;1;5;herb;mediano
523;7031;B06;P3;IS10;BF;BF3;IS10_E27;6;5,4922;-61,1546;2;12;2015;18:40:18;18:40:27;00:00:09;MP;C.paca;passing;1;5;herb;mediano
524;7036;B06;P3;IS10;BF;BF3;IS10_E32;6;5,4922;-61,1546;11;12;2015;23:39:03;23:39:07;00:00:04;MP;C.paca;passing;1;5;herb;mediano
525;7039;B06;P3;IS10;BF;BF3;IS10_E35;3;5,4922;-61,1546;22;12;2015;02:27:29;02:27:29;00:00:00;MP;C.paca;passing;1;5;herb;mediano
526;7040;B06;P3;IS10;BF;BF3;IS10_E36;3;5,4922;-61,1546;26;12;2015;18:08:24;18:08:24;00:00:00;MP;C.paca;passing;1;5;herb;mediano
527;7041;B06;P3;IS10;BF;BF3;IS10_E37;3;5,4922;-61,1546;30;12;2015;20:49:17;20:49:17;00:00:00;MP;D.kappleri;passing;1;5;insect;mediano
528;7032;B06;P3;IS10;BF;BF3;IS10_E28;3;5,4922;-61,1546;5;12;2015;14:39:33;14:39:33;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
529;7033;B06;P3;IS10;BF;BF3;IS10_E29;9;5,4922;-61,1546;5;12;2015;15:07:21;15:07:29;00:00:08;MP;D.leporina;passing;1;5;herb;mediano
530;7034;B06;P3;IS10;BF;BF3;IS10_E30;9;5,4922;-61,1546;7;12;2015;14:13:22;14:13:32;00:00:10;MP;D.leporina;defecating;1;5;herb;mediano
531;7037;B06;P3;IS10;BF;BF3;IS10_E33;18;5,4922;-61,1546;15;12;2015;13:40:24;13:40:55;00:00:31;MP;D.leporina;passing;1;5;herb;mediano
532;7035;B06;P3;IS10;BF;BF3;IS10_E31;6;5,4922;-61,1546;7;12;2015;19:02:20;19:02:25;00:00:05;MP;P.concolor;passing;1;5;carniv;grande
548;4187;B05;P2;LEE03;b0;b01;LEE03_E42;9;5,4888;-61,0947;7;1;2016;13:19:15;13:19:43;00:00:28;MP;C.olivaceus;passing;1;5;herb;mediano
549;3557;B05;P2;IS03;sF;sF2;IS03_E25;6;5,5304;-61,0949;6;1;2016;09:04:33;09:04:42;00:00:09;MP;C.olivaceus;passing;1;5;herb;mediano
550;3562;B05;P2;IS03;sF;sF2;IS03_E30;9;5,5304;-61,0949;15;1;2016;13:25:51;13:26:35;00:00:44;MP;C.olivaceus;passing;1;5;herb;mediano
551;3321;B03;P2;IS05;B0;B0;IS05_E18;27;5,5519;-61,0519;30;1;2016;23:36:00;23:37:41;00:01:41;MP;C.paca;passing;1;5;herb;mediano
552;3322;B03;P2;IS05;B0;B0;IS05_E19;27;5,5519;-61,0519;30;1;2016;23:40:06;23:41:36;00:01:30;MP;C.paca;passing;1;5;herb;mediano
553;3323;B03;P2;IS05;B0;B0;IS05_E20;6;5,5519;-61,0519;30;1;2016;23:43:04;23:43:27;00:00:23;MP;C.paca;passing;1;5;herb;mediano
554;3324;B03;P2;IS05;B0;B0;IS05_E21;12;5,5519;-61,0519;30;1;2016;23:45:42;23:46:01;00:00:19;MP;C.paca;passing;1;5;herb;mediano
555;3422;B03;P2;LEE04;Bf;Bf;LEE04_E18;3;5,5292;-61,0560;6;1;2016;18:27:41;18:27:41;00:00:00;MP;C.paca;passing;1;5;herb;mediano
556;3423;B03;P2;LEE04;Bf;Bf;LEE04_E19;3;5,5292;-61,0560;6;1;2016;22:39:21;22:39:21;00:00:00;MP;C.paca;passing;1;5;herb;mediano
557;3429;B03;P2;LEE04;Bf;Bf;LEE04_E25;30;5,5292;-61,0560;18;1;2016;02:11:03;02:12:38;00:01:35;MP;C.paca;passing;1;5;herb;mediano
558;3431;B03;P2;LEE04;Bf;Bf;LEE04_E27;9;5,5292;-61,0560;21;1;2016;02:44:52;02:45:02;00:00:10;MP;C.paca;passing;1;5;herb;mediano
559;3432;B03;P2;LEE04;Bf;Bf;LEE04_E28;6;5,5292;-61,0560;21;1;2016;03:33:42;03:33:47;00:00:05;MP;C.paca;passing;1;5;herb;mediano
560;4222;B06;P2;IS18;bF;bF2;IS18_E15;9;5,5153;-61,1837;19;1;2016;03:58:02;03:58:11;00:00:09;MP;C.paca;passing;1;5;herb;mediano
561;3390;B03;P2;IS20;s0;s01;IS20_E19;9;5,5527;-61,0579;2;1;2016;00:33:34;00:34:03;00:00:29;MP;C.paca;passing;1;5;herb;mediano
562;3392;B03;P2;IS20;s0;s01;IS20_E21;6;5,5527;-61,0579;4;1;2016;21:07:46;21:07:53;00:00:07;MP;C.paca;passing;1;5;herb;mediano
563;3396;B03;P2;IS20;s0;s01;IS20_E25;3;5,5527;-61,0579;18;1;2016;00:19:08;00:19:09;00:00:01;MP;C.paca;passing;1;5;herb;mediano
564;3466;B04;P2;IS21;s0;s01;IS21_E10;6;5,5469;-61,1774;3;1;2016;18:15:41;18:15:51;00:00:10;MP;C.paca;passing;1;5;herb;mediano
565;3467;B04;P2;IS21;s0;s01;IS21_E11;3;5,5469;-61,1774;6;1;2016;18:24:48;18:24:49;00:00:01;MP;C.paca;passing;1;5;herb;mediano
566;3468;B04;P2;IS21;s0;s01;IS21_E12;3;5,5469;-61,1774;7;1;2016;18:28:52;18:28:54;00:00:02;MP;C.paca;passing;1;5;herb;mediano
567;3469;B04;P2;IS21;s0;s01;IS21_E13;3;5,5469;-61,1774;9;1;2016;18:28:26;18:28:28;00:00:02;MP;C.paca;passing;1;5;herb;mediano
568;3470;B04;P2;IS21;s0;s01;IS21_E14;3;5,5469;-61,1774;13;1;2016;22:24:13;22:24:15;00:00:02;MP;C.paca;passing;1;5;herb;mediano
569;3472;B04;P2;IS21;s0;s01;IS21_E16;3;5,5469;-61,1774;21;1;2016;00:29:03;00:29:05;00:00:02;MP;C.paca;passing;1;5;herb;mediano
570;3473;B04;P2;IS21;s0;s01;IS21_E17;3;5,5469;-61,1774;28;1;2016;18:26:20;18:26:22;00:00:02;MP;C.paca;passing;1;5;herb;mediano
571;3474;B04;P2;IS21;s0;s01;IS21_E18;3;5,5469;-61,1774;29;1;2016;18:22:40;18:22:42;00:00:02;MP;C.paca;passing;1;5;herb;mediano
572;3475;B04;P2;IS21;s0;s01;IS21_E19;6;5,5469;-61,1774;29;1;2016;20:50:36;20:50:45;00:00:09;MP;C.paca;passing;1;5;herb;mediano
573;3294;B02;P2;IS09;sf;sf3;IS09_E4;12;5,5752;-61,1045;8;1;2016;23:41:30;23:42:17;00:00:47;MP;C.paca;passing;1;5;herb;mediano
574;3296;B02;P2;IS09;sf;sf3;IS09_E6;6;5,5752;-61,1045;23;1;2016;21:14:39;21:14:44;00:00:05;MP;C.paca;passing;1;5;herb;mediano
575;4140;B05;P2;LEE01;sf;sf3;LEE01_E5;15;5,4940;-61,0911;1;1;2016;23:28:11;23:28:33;00:00:22;MP;C.paca;passing;1;5;herb;mediano
576;3558;B05;P2;IS03;sF;sF2;IS03_E26;6;5,5304;-61,0949;6;1;2016;19:12:32;19:12:41;00:00:09;MP;C.paca;passing;1;3;herb;mediano
577;3559;B05;P2;IS03;sF;sF2;IS03_E27;6;5,5304;-61,0949;8;1;2016;22:18:18;22:18:27;00:00:09;MP;C.paca;passing;1;3;herb;mediano
578;4263;B06;P2;LEE05;sF;sF2;LEE05_E38;3;5,4963;-61,1568;4;1;2016;20:25:04;20:25:04;00:00:00;MP;C.paca;passing;1;5;herb;mediano
579;4264;B06;P2;LEE05;sF;sF2;LEE05_E39;6;5,4963;-61,1568;6;1;2016;19:01:00;19:01:05;00:00:05;MP;C.paca;passing;1;5;herb;mediano
580;4265;B06;P2;LEE05;sF;sF2;LEE05_E40;6;5,4963;-61,1568;6;1;2016;19:34:15;19:34:20;00:00:05;MP;C.paca;passing;1;5;herb;mediano
581;4266;B06;P2;LEE05;sF;sF2;LEE05_E41;6;5,4963;-61,1568;7;1;2016;19:48:27;19:48:32;00:00:05;MP;C.paca;passing;1;5;herb;mediano
582;4267;B06;P2;LEE05;sF;sF2;LEE05_E42;6;5,4963;-61,1568;8;1;2016;18:51:28;18:51:33;00:00:05;MP;C.paca;passing;1;5;herb;mediano
583;4269;B06;P2;LEE05;sF;sF2;LEE05_E44;6;5,4963;-61,1568;8;1;2016;22:15:57;22:16:02;00:00:05;MP;C.paca;passing;1;5;herb;mediano
584;4270;B06;P2;LEE05;sF;sF2;LEE05_E45;6;5,4963;-61,1568;9;1;2016;18:39:52;18:39:58;00:00:06;MP;C.paca;passing;1;5;herb;mediano
585;4271;B06;P2;LEE05;sF;sF2;LEE05_E46;3;5,4963;-61,1568;9;1;2016;22:07:57;22:07:57;00:00:00;MP;C.paca;passing;1;5;herb;mediano
